"","MatSib","i","j","iSam","jSam","het_het","het_homo","homo_het","homo_homo","len_i","len_j","tot_i","tot_j","logicSum","totSum","totMean","totProp","crToIb","ibToCr","ibToIb","fs","minTest","iSam_mother","iSam_father","jSam_mother","jSam_father","""...""","mother","sample","origin","code","n_tot","n_delly","n_gatk","nr_n","nr_het","nr_homo","nr_uni","nr_uniHet","nr_uniHomo","motherDL","sampleDL","lfm_n","lfm_het","lfm_homo","lfm_hetProp","cp_logic","father","likelySelf","originMod","coverage","cp_status","""...""","mother","sample","origin","code","n_tot","n_delly","n_gatk","nr_n","nr_het","nr_homo","nr_uni","nr_uniHet","nr_uniHomo","motherDL","sampleDL","lfm_n","lfm_het","lfm_homo","lfm_hetProp","cp_logic","father","likelySelf","originMod","coverage","cp_status"
"FIL30_33_A_M2383",FALSE,276,384,"FIL30_33_A_M2","FIL30_43_A_M2",5,0,0,0,6,16,20,35,5,55,27.5,0.181818181818182,9.64285714285714,3.75,13.3522727272727,11.4285714285714,3.75,"FIL30_33",NA,"FIL30_43",NA,"...","FIL30_33","FIL30_33_A_M2","Fil30_33_A_M2_1","FIL30_33|FIL30_33_A_M2|Fil30_33_A_M2_1",20,1,19,20,NA,20,14,14,NA,TRUE,FALSE,15,15,NA,1,TRUE,NA,FALSE,"FIL30_33_A_M2_1",110.068357321265,"Cross","...","FIL30_43","FIL30_43_A_M2","Fil30_43_A_M2_1","FIL30_43|FIL30_43_A_M2|Fil30_43_A_M2_1",36,2,34,35,NA,35,19,19,NA,TRUE,FALSE,26,26,NA,1,TRUE,NA,FALSE,"FIL30_43_A_M2_1",59.6832281434657,"Cross"
"FIL30_33_A_M2391",FALSE,276,392,"FIL30_33_A_M2","FIL30_43_I_M2",5,0,0,0,6,10,20,35,5,55,27.5,0.181818181818182,9.64285714285714,3.75,13.3522727272727,11.4285714285714,3.75,"FIL30_33",NA,"FIL30_43",NA,"...","FIL30_33","FIL30_33_A_M2","Fil30_33_A_M2_1","FIL30_33|FIL30_33_A_M2|Fil30_33_A_M2_1",20,1,19,20,NA,20,14,14,NA,TRUE,FALSE,15,15,NA,1,TRUE,NA,FALSE,"FIL30_33_A_M2_1",110.068357321265,"Cross","...","FIL30_43","FIL30_43_I_M2","Fil30_43_I_M2_1","FIL30_43|FIL30_43_I_M2|Fil30_43_I_M2_1",38,6,32,35,NA,35,24,24,NA,TRUE,FALSE,25,25,NA,1,TRUE,NA,FALSE,"FIL30_43_I_M2_1",45.9760706288393,"Cross"
"FIL30_33_F_M2385",FALSE,280,386,"FIL30_33_F_M2","FIL30_43_C_M2",1,2,2,0,7,8,33,22,5,55,27.5,0.181818181818182,6.22727272727273,11.3181818181818,12.4795454545455,23.6515151515152,6.22727272727273,"FIL30_33",NA,"FIL30_43",NA,"...","FIL30_33","FIL30_33_F_M2","Fil30_33_F_M2_1","FIL30_33|FIL30_33_F_M2|Fil30_33_F_M2_1",34,3,31,33,3,30,25,24,1,TRUE,FALSE,26,25,1,0.961538461538462,FALSE,NA,FALSE,"FIL30_33_F_M2_1",68.3405026536292,"Ambiguous","...","FIL30_43","FIL30_43_C_M2","Fil30_43_C_M2_1","FIL30_43|FIL30_43_C_M2|Fil30_43_C_M2_1",23,3,20,22,5,17,13,11,2,TRUE,FALSE,13,11,2,0.846153846153846,FALSE,NA,FALSE,"FIL30_43_C_M2_1",44.5347296029504,"Ambiguous"
"FIL30_33_G_M2387",FALSE,281,388,"FIL30_33_G_M2","FIL30_43_E_M2",3,0,1,0,5,8,17,27,4,44,22,0.181818181818182,8.5,2.44117647058824,10,11.7254901960784,2.44117647058824,"FIL30_33",NA,"FIL30_43",NA,"...","FIL30_33","FIL30_33_G_M2","Fil30_33_G_M2_1","FIL30_33|FIL30_33_G_M2|Fil30_33_G_M2_1",19,4,15,17,1,16,12,12,NA,TRUE,FALSE,12,12,NA,1,TRUE,NA,FALSE,"FIL30_33_G_M2_1",85.1090067822799,"Cross","...","FIL30_43","FIL30_43_E_M2","Fil30_43_E_M2_1","FIL30_43|FIL30_43_E_M2|Fil30_43_E_M2_1",29,1,28,27,1,26,18,18,NA,TRUE,FALSE,20,20,NA,1,TRUE,NA,FALSE,"FIL30_43_E_M2_1",68.4975541556113,"Cross"
"FIL30_33_J_M2386",FALSE,284,387,"FIL30_33_J_M2","FIL30_43_D_M2",4,0,1,0,8,8,26,29,5,55,27.5,0.181818181818182,8.1551724137931,5.07692307692308,12.5886363636364,13.8342175066313,5.07692307692308,"FIL30_33","FIL30_33","FIL30_43",NA,"...","FIL30_33","FIL30_33_J_M2","Fil30_33_J_M2_1","FIL30_33|FIL30_33_J_M2|Fil30_33_J_M2_1",27,1,26,26,3,23,17,17,NA,TRUE,FALSE,20,18,2,0.9,FALSE,"FIL30_33",TRUE,"FIL30_33_J_M2_1",69.6142797024908,"Self","...","FIL30_43","FIL30_43_D_M2","Fil30_43_D_M2_1","FIL30_43|FIL30_43_D_M2|Fil30_43_D_M2_1",33,4,29,29,1,28,20,20,NA,TRUE,FALSE,23,22,1,0.956521739130435,FALSE,NA,FALSE,"FIL30_43_D_M2_1",53.305989351354,"Ambiguous"
"FIL30_43_A_M2275",FALSE,384,276,"FIL30_43_A_M2","FIL30_33_A_M2",5,0,0,0,16,6,35,20,5,55,27.5,0.181818181818182,3.75,9.64285714285714,13.3522727272727,11.4285714285714,3.75,"FIL30_43",NA,"FIL30_33",NA,"...","FIL30_43","FIL30_43_A_M2","Fil30_43_A_M2_1","FIL30_43|FIL30_43_A_M2|Fil30_43_A_M2_1",36,2,34,35,NA,35,19,19,NA,TRUE,FALSE,26,26,NA,1,TRUE,NA,FALSE,"FIL30_43_A_M2_1",59.6832281434657,"Cross","...","FIL30_33","FIL30_33_A_M2","Fil30_33_A_M2_1","FIL30_33|FIL30_33_A_M2|Fil30_33_A_M2_1",20,1,19,20,NA,20,14,14,NA,TRUE,FALSE,15,15,NA,1,TRUE,NA,FALSE,"FIL30_33_A_M2_1",110.068357321265,"Cross"
"FIL30_43_C_M2279",FALSE,386,280,"FIL30_43_C_M2","FIL30_33_F_M2",1,2,2,0,8,7,22,33,5,55,27.5,0.181818181818182,11.3181818181818,6.22727272727273,12.4795454545455,23.6515151515152,6.22727272727273,"FIL30_43",NA,"FIL30_33",NA,"...","FIL30_43","FIL30_43_C_M2","Fil30_43_C_M2_1","FIL30_43|FIL30_43_C_M2|Fil30_43_C_M2_1",23,3,20,22,5,17,13,11,2,TRUE,FALSE,13,11,2,0.846153846153846,FALSE,NA,FALSE,"FIL30_43_C_M2_1",44.5347296029504,"Ambiguous","...","FIL30_33","FIL30_33_F_M2","Fil30_33_F_M2_1","FIL30_33|FIL30_33_F_M2|Fil30_33_F_M2_1",34,3,31,33,3,30,25,24,1,TRUE,FALSE,26,25,1,0.961538461538462,FALSE,NA,FALSE,"FIL30_33_F_M2_1",68.3405026536292,"Ambiguous"
"FIL30_43_D_M2283",FALSE,387,284,"FIL30_43_D_M2","FIL30_33_J_M2",4,1,0,0,8,8,29,26,5,55,27.5,0.181818181818182,5.07692307692308,8.1551724137931,12.5886363636364,13.8342175066313,5.07692307692308,"FIL30_43",NA,"FIL30_33","FIL30_33","...","FIL30_43","FIL30_43_D_M2","Fil30_43_D_M2_1","FIL30_43|FIL30_43_D_M2|Fil30_43_D_M2_1",33,4,29,29,1,28,20,20,NA,TRUE,FALSE,23,22,1,0.956521739130435,FALSE,NA,FALSE,"FIL30_43_D_M2_1",53.305989351354,"Ambiguous","...","FIL30_33","FIL30_33_J_M2","Fil30_33_J_M2_1","FIL30_33|FIL30_33_J_M2|Fil30_33_J_M2_1",27,1,26,26,3,23,17,17,NA,TRUE,FALSE,20,18,2,0.9,FALSE,"FIL30_33",TRUE,"FIL30_33_J_M2_1",69.6142797024908,"Self"
"FIL30_43_D_M2389",TRUE,387,390,"FIL30_43_D_M2","FIL30_43_G_M2",4,0,0,0,8,7,29,15,4,44,22,0.181818181818182,2.7,8.1551724137931,10.6818181818182,9.2367816091954,2.7,"FIL30_43",NA,"FIL30_43",NA,"...","FIL30_43","FIL30_43_D_M2","Fil30_43_D_M2_1","FIL30_43|FIL30_43_D_M2|Fil30_43_D_M2_1",33,4,29,29,1,28,20,20,NA,TRUE,FALSE,23,22,1,0.956521739130435,FALSE,NA,FALSE,"FIL30_43_D_M2_1",53.305989351354,"Ambiguous","...","FIL30_43","FIL30_43_G_M2","Fil30_43_G_M2_1","FIL30_43|FIL30_43_G_M2|Fil30_43_G_M2_1",16,1,15,15,2,13,7,7,NA,TRUE,FALSE,9,9,NA,1,FALSE,NA,FALSE,"FIL30_43_G_M2_1",76.3197016700569,"Ambiguous"
"FIL30_43_E_M2280",FALSE,388,281,"FIL30_43_E_M2","FIL30_33_G_M2",3,1,0,0,8,5,27,17,4,44,22,0.181818181818182,2.44117647058824,8.5,10,11.7254901960784,2.44117647058824,"FIL30_43",NA,"FIL30_33",NA,"...","FIL30_43","FIL30_43_E_M2","Fil30_43_E_M2_1","FIL30_43|FIL30_43_E_M2|Fil30_43_E_M2_1",29,1,28,27,1,26,18,18,NA,TRUE,FALSE,20,20,NA,1,TRUE,NA,FALSE,"FIL30_43_E_M2_1",68.4975541556113,"Cross","...","FIL30_33","FIL30_33_G_M2","Fil30_33_G_M2_1","FIL30_33|FIL30_33_G_M2|Fil30_33_G_M2_1",19,4,15,17,1,16,12,12,NA,TRUE,FALSE,12,12,NA,1,TRUE,NA,FALSE,"FIL30_33_G_M2_1",85.1090067822799,"Cross"
"FIL30_43_G_M2386",TRUE,390,387,"FIL30_43_G_M2","FIL30_43_D_M2",4,0,0,0,7,8,15,29,4,44,22,0.181818181818182,8.1551724137931,2.7,10.6818181818182,9.2367816091954,2.7,"FIL30_43",NA,"FIL30_43",NA,"...","FIL30_43","FIL30_43_G_M2","Fil30_43_G_M2_1","FIL30_43|FIL30_43_G_M2|Fil30_43_G_M2_1",16,1,15,15,2,13,7,7,NA,TRUE,FALSE,9,9,NA,1,FALSE,NA,FALSE,"FIL30_43_G_M2_1",76.3197016700569,"Ambiguous","...","FIL30_43","FIL30_43_D_M2","Fil30_43_D_M2_1","FIL30_43|FIL30_43_D_M2|Fil30_43_D_M2_1",33,4,29,29,1,28,20,20,NA,TRUE,FALSE,23,22,1,0.956521739130435,FALSE,NA,FALSE,"FIL30_43_D_M2_1",53.305989351354,"Ambiguous"
"FIL30_43_I_M2275",FALSE,392,276,"FIL30_43_I_M2","FIL30_33_A_M2",5,0,0,0,10,6,35,20,5,55,27.5,0.181818181818182,3.75,9.64285714285714,13.3522727272727,11.4285714285714,3.75,"FIL30_43",NA,"FIL30_33",NA,"...","FIL30_43","FIL30_43_I_M2","Fil30_43_I_M2_1","FIL30_43|FIL30_43_I_M2|Fil30_43_I_M2_1",38,6,32,35,NA,35,24,24,NA,TRUE,FALSE,25,25,NA,1,TRUE,NA,FALSE,"FIL30_43_I_M2_1",45.9760706288393,"Cross","...","FIL30_33","FIL30_33_A_M2","Fil30_33_A_M2_1","FIL30_33|FIL30_33_A_M2|Fil30_33_A_M2_1",20,1,19,20,NA,20,14,14,NA,TRUE,FALSE,15,15,NA,1,TRUE,NA,FALSE,"FIL30_33_A_M2_1",110.068357321265,"Cross"
"FIL20_66_F_M270",FALSE,45,71,"FIL20_66_F_M2","FIL30_113_M2",5,0,5,0,23,12,39,72,10,111,55.5,0.18018018018018,27.0416666666667,5.26923076923077,25.6790540540541,37.4764957264957,5.26923076923077,"FIL20_66","FIL20_66","FIL30_113",NA,"...","FIL20_66","FIL20_66_F_M2","Fil20_66_F_M2_1","FIL20_66|FIL20_66_F_M2|Fil20_66_F_M2_1",43,6,37,39,5,34,15,15,NA,TRUE,FALSE,34,29,5,0.852941176470588,FALSE,"FIL20_66",TRUE,"FIL20_66_F_M2_1",61.5786972680514,"Self","...","FIL30_113","FIL30_113_M2","FIL30_113_M2-2","FIL30_113|FIL30_113_M2|FIL30_113_M2-2",84,12,72,72,NA,72,55,55,NA,FALSE,FALSE,62,62,NA,1,TRUE,NA,FALSE,"FIL30_113_M2_2",48.4915644168358,"Cross"
"FIL30_113_M244",FALSE,71,45,"FIL30_113_M2","FIL20_66_F_M2",5,5,0,0,12,23,72,39,10,111,55.5,0.18018018018018,5.26923076923077,27.0416666666667,25.6790540540541,37.4764957264957,5.26923076923077,"FIL30_113",NA,"FIL20_66","FIL20_66","...","FIL30_113","FIL30_113_M2","FIL30_113_M2-2","FIL30_113|FIL30_113_M2|FIL30_113_M2-2",84,12,72,72,NA,72,55,55,NA,FALSE,FALSE,62,62,NA,1,TRUE,NA,FALSE,"FIL30_113_M2_2",48.4915644168358,"Cross","...","FIL20_66","FIL20_66_F_M2","Fil20_66_F_M2_1","FIL20_66|FIL20_66_F_M2|Fil20_66_F_M2_1",43,6,37,39,5,34,15,15,NA,TRUE,FALSE,34,29,5,0.852941176470588,FALSE,"FIL20_66",TRUE,"FIL20_66_F_M2_1",61.5786972680514,"Self"
"FIL20_97_B_M2383",FALSE,47,384,"FIL20_97_B_M2","FIL30_43_A_M2",6,0,1,0,29,16,43,35,7,78,39,0.179487179487179,8.58571428571429,10.1511627906977,18.1730769230769,18.731561461794,8.58571428571429,"FIL20_97","FIL20_97","FIL30_43",NA,"...","FIL20_97","FIL20_97_B_M2","Fil20_97_B_M2_1","FIL20_97|FIL20_97_B_M2|Fil20_97_B_M2_1",62,12,50,43,11,32,13,13,NA,TRUE,FALSE,37,26,11,0.702702702702703,FALSE,"FIL20_97",TRUE,"FIL20_97_B_M2_1",62.2287158380449,"Self","...","FIL30_43","FIL30_43_A_M2","Fil30_43_A_M2_1","FIL30_43|FIL30_43_A_M2|Fil30_43_A_M2_1",36,2,34,35,NA,35,19,19,NA,TRUE,FALSE,26,26,NA,1,TRUE,NA,FALSE,"FIL30_43_A_M2_1",59.6832281434657,"Cross"
"FIL30_43_A_M246",FALSE,384,47,"FIL30_43_A_M2","FIL20_97_B_M2",6,1,0,0,16,29,35,43,7,78,39,0.179487179487179,10.1511627906977,8.58571428571429,18.1730769230769,18.731561461794,8.58571428571429,"FIL30_43",NA,"FIL20_97","FIL20_97","...","FIL30_43","FIL30_43_A_M2","Fil30_43_A_M2_1","FIL30_43|FIL30_43_A_M2|Fil30_43_A_M2_1",36,2,34,35,NA,35,19,19,NA,TRUE,FALSE,26,26,NA,1,TRUE,NA,FALSE,"FIL30_43_A_M2_1",59.6832281434657,"Cross","...","FIL20_97","FIL20_97_B_M2","Fil20_97_B_M2_1","FIL20_97|FIL20_97_B_M2|Fil20_97_B_M2_1",62,12,50,43,11,32,13,13,NA,TRUE,FALSE,37,26,11,0.702702702702703,FALSE,"FIL20_97",TRUE,"FIL20_97_B_M2_1",62.2287158380449,"Self"
"FIL20_161_D_M216",TRUE,14,17,"FIL20_161_D_M2","FIL20_161_G_M2",7,0,5,0,22,38,39,95,12,134,67,0.17910447761194,35.0473684210526,3.11538461538462,30.6828358208955,42.5443994601889,3.11538461538462,"FIL20_161","FIL20_161","FIL20_161",NA,"...","FIL20_161","FIL20_161_D_M2","Fil20_161_D_M2_1","FIL20_161|FIL20_161_D_M2|Fil20_161_D_M2_1",44,12,32,39,7,32,15,13,2,TRUE,FALSE,31,24,7,0.774193548387097,FALSE,"FIL20_161",TRUE,"FIL20_161_D_M2_1",52.7499777250836,"Self","...","FIL20_161","FIL20_161_G_M2","Fil20_161_G_M2_1","FIL20_161|FIL20_161_G_M2|Fil20_161_G_M2_1",104,17,87,95,NA,95,56,56,NA,TRUE,FALSE,83,83,NA,1,TRUE,NA,FALSE,"FIL20_161_G_M2_1",45.0053428097403,"Cross"
"FIL20_161_G_M213",TRUE,17,14,"FIL20_161_G_M2","FIL20_161_D_M2",7,5,0,0,38,22,95,39,12,134,67,0.17910447761194,3.11538461538462,35.0473684210526,30.6828358208955,42.5443994601889,3.11538461538462,"FIL20_161",NA,"FIL20_161","FIL20_161","...","FIL20_161","FIL20_161_G_M2","Fil20_161_G_M2_1","FIL20_161|FIL20_161_G_M2|Fil20_161_G_M2_1",104,17,87,95,NA,95,56,56,NA,TRUE,FALSE,83,83,NA,1,TRUE,NA,FALSE,"FIL20_161_G_M2_1",45.0053428097403,"Cross","...","FIL20_161","FIL20_161_D_M2","Fil20_161_D_M2_1","FIL20_161|FIL20_161_D_M2|Fil20_161_D_M2_1",44,12,32,39,7,32,15,13,2,TRUE,FALSE,31,24,7,0.774193548387097,FALSE,"FIL20_161",TRUE,"FIL20_161_D_M2_1",52.7499777250836,"Self"
"FIL20_128_A_M2139",FALSE,7,140,"FIL20_128_A_M2","FIL30_188_M2",15,0,0,0,67,38,75,93,15,168,84,0.178571428571429,23.758064516129,16.5,41.0357142857143,34.8387096774194,16.5,"FIL20_128",NA,"FIL30_188",NA,"...","FIL20_128","FIL20_128_A_M2","Fil20_128_A_M2_1","FIL20_128|FIL20_128_A_M2|Fil20_128_A_M2_1",79,27,52,75,NA,75,7,7,NA,TRUE,FALSE,50,50,NA,1,TRUE,NA,FALSE,"FIL20_128_A_M2_1",54.9538736779045,"Cross","...","FIL30_188","FIL30_188_M2","FIL30_188_M2-3","FIL30_188|FIL30_188_M2|FIL30_188_M2-3",100,23,77,93,NA,93,51,51,NA,FALSE,FALSE,75,75,NA,1,TRUE,NA,FALSE,"FIL30_188_M2_3",50.6734185549113,"Cross"
"FIL30_188_M26",FALSE,140,7,"FIL30_188_M2","FIL20_128_A_M2",15,0,0,0,38,67,93,75,15,168,84,0.178571428571429,16.5,23.758064516129,41.0357142857143,34.8387096774194,16.5,"FIL30_188",NA,"FIL20_128",NA,"...","FIL30_188","FIL30_188_M2","FIL30_188_M2-3","FIL30_188|FIL30_188_M2|FIL30_188_M2-3",100,23,77,93,NA,93,51,51,NA,FALSE,FALSE,75,75,NA,1,TRUE,NA,FALSE,"FIL30_188_M2_3",50.6734185549113,"Cross","...","FIL20_128","FIL20_128_A_M2","Fil20_128_A_M2_1","FIL20_128|FIL20_128_A_M2|Fil20_128_A_M2_1",79,27,52,75,NA,75,7,7,NA,TRUE,FALSE,50,50,NA,1,TRUE,NA,FALSE,"FIL20_128_A_M2_1",54.9538736779045,"Cross"
"FIL30_43_A_M2392",TRUE,384,393,"FIL30_43_A_M2","FIL30_43_J_M2",2,3,0,0,16,5,35,21,5,56,28,0.178571428571429,3.64285714285714,13.8428571428571,13.3571428571429,20.6095238095238,3.64285714285714,"FIL30_43",NA,"FIL30_43",NA,"...","FIL30_43","FIL30_43_A_M2","Fil30_43_A_M2_1","FIL30_43|FIL30_43_A_M2|Fil30_43_A_M2_1",36,2,34,35,NA,35,19,19,NA,TRUE,FALSE,26,26,NA,1,TRUE,NA,FALSE,"FIL30_43_A_M2_1",59.6832281434657,"Cross","...","FIL30_43","FIL30_43_J_M2","Fil30_43_J_M2_1","FIL30_43|FIL30_43_J_M2|Fil30_43_J_M2_1",23,6,17,21,3,18,14,14,NA,TRUE,FALSE,13,13,NA,1,TRUE,NA,FALSE,"FIL30_43_J_M2_1",70.1430774009106,"Cross"
"FIL30_43_H_M2391",TRUE,391,392,"FIL30_43_H_M2","FIL30_43_I_M2",4,0,1,0,7,10,21,35,5,56,28,0.178571428571429,10.8714285714286,3.07142857142857,12.9285714285714,14.4380952380952,3.07142857142857,"FIL30_43",NA,"FIL30_43",NA,"...","FIL30_43","FIL30_43_H_M2","Fil30_43_H_M2_1","FIL30_43|FIL30_43_H_M2|Fil30_43_H_M2_1",21,1,20,21,1,20,14,14,NA,TRUE,FALSE,15,15,NA,1,TRUE,NA,FALSE,"FIL30_43_H_M2_1",59.6469808822554,"Cross","...","FIL30_43","FIL30_43_I_M2","Fil30_43_I_M2_1","FIL30_43|FIL30_43_I_M2|Fil30_43_I_M2_1",38,6,32,35,NA,35,24,24,NA,TRUE,FALSE,25,25,NA,1,TRUE,NA,FALSE,"FIL30_43_I_M2_1",45.9760706288393,"Cross"
"FIL30_43_I_M2390",TRUE,392,391,"FIL30_43_I_M2","FIL30_43_H_M2",4,1,0,0,10,7,35,21,5,56,28,0.178571428571429,3.07142857142857,10.8714285714286,12.9285714285714,14.4380952380952,3.07142857142857,"FIL30_43",NA,"FIL30_43",NA,"...","FIL30_43","FIL30_43_I_M2","Fil30_43_I_M2_1","FIL30_43|FIL30_43_I_M2|Fil30_43_I_M2_1",38,6,32,35,NA,35,24,24,NA,TRUE,FALSE,25,25,NA,1,TRUE,NA,FALSE,"FIL30_43_I_M2_1",45.9760706288393,"Cross","...","FIL30_43","FIL30_43_H_M2","Fil30_43_H_M2_1","FIL30_43|FIL30_43_H_M2|Fil30_43_H_M2_1",21,1,20,21,1,20,14,14,NA,TRUE,FALSE,15,15,NA,1,TRUE,NA,FALSE,"FIL30_43_H_M2_1",59.6469808822554,"Cross"
"FIL30_43_J_M2383",TRUE,393,384,"FIL30_43_J_M2","FIL30_43_A_M2",2,0,3,0,5,16,21,35,5,56,28,0.178571428571429,13.8428571428571,3.64285714285714,13.3571428571429,20.6095238095238,3.64285714285714,"FIL30_43",NA,"FIL30_43",NA,"...","FIL30_43","FIL30_43_J_M2","Fil30_43_J_M2_1","FIL30_43|FIL30_43_J_M2|Fil30_43_J_M2_1",23,6,17,21,3,18,14,14,NA,TRUE,FALSE,13,13,NA,1,TRUE,NA,FALSE,"FIL30_43_J_M2_1",70.1430774009106,"Cross","...","FIL30_43","FIL30_43_A_M2","Fil30_43_A_M2_1","FIL30_43|FIL30_43_A_M2|Fil30_43_A_M2_1",36,2,34,35,NA,35,19,19,NA,TRUE,FALSE,26,26,NA,1,TRUE,NA,FALSE,"FIL30_43_A_M2_1",59.6832281434657,"Cross"
"FIL20_66_E_M244",TRUE,44,45,"FIL20_66_E_M2","FIL20_66_F_M2",8,1,0,0,28,23,62,39,9,101,50.5,0.178217821782178,6.57692307692308,18.0967741935484,23.7957920792079,23.8465674110835,6.57692307692308,"FIL20_66",NA,"FIL20_66","FIL20_66","...","FIL20_66","FIL20_66_E_M2","Fil20_66_E_M2_1","FIL20_66|FIL20_66_E_M2|Fil20_66_E_M2_1",74,21,53,62,NA,62,31,31,NA,TRUE,FALSE,51,51,NA,1,TRUE,NA,FALSE,"FIL20_66_E_M2_1",79.8706641981041,"Cross","...","FIL20_66","FIL20_66_F_M2","Fil20_66_F_M2_1","FIL20_66|FIL20_66_F_M2|Fil20_66_F_M2_1",43,6,37,39,5,34,15,15,NA,TRUE,FALSE,34,29,5,0.852941176470588,FALSE,"FIL20_66",TRUE,"FIL20_66_F_M2_1",61.5786972680514,"Self"
"FIL20_66_F_M243",TRUE,45,44,"FIL20_66_F_M2","FIL20_66_E_M2",8,0,1,0,23,28,39,62,9,101,50.5,0.178217821782178,18.0967741935484,6.57692307692308,23.7957920792079,23.8465674110835,6.57692307692308,"FIL20_66","FIL20_66","FIL20_66",NA,"...","FIL20_66","FIL20_66_F_M2","Fil20_66_F_M2_1","FIL20_66|FIL20_66_F_M2|Fil20_66_F_M2_1",43,6,37,39,5,34,15,15,NA,TRUE,FALSE,34,29,5,0.852941176470588,FALSE,"FIL20_66",TRUE,"FIL20_66_F_M2_1",61.5786972680514,"Self","...","FIL20_66","FIL20_66_E_M2","Fil20_66_E_M2_1","FIL20_66|FIL20_66_E_M2|Fil20_66_E_M2_1",74,21,53,62,NA,62,31,31,NA,TRUE,FALSE,51,51,NA,1,TRUE,NA,FALSE,"FIL20_66_E_M2_1",79.8706641981041,"Cross"
"FIL30_307_M2276",FALSE,257,277,"FIL30_307_M2","FIL30_33_B_M2",9,0,0,0,12,12,79,22,9,101,50.5,0.178217821782178,4.04545454545454,24.5759493670886,24.6868811881188,23.9142692750288,4.04545454545454,"FIL30_307",NA,"FIL30_33",NA,"...","FIL30_307","FIL30_307_M2","FIL30_307_M2-4","FIL30_307|FIL30_307_M2|FIL30_307_M2-4",88,11,77,79,NA,79,60,60,NA,FALSE,FALSE,70,70,NA,1,TRUE,NA,FALSE,"FIL30_307_M2_4",41.086747401498,"Cross","...","FIL30_33","FIL30_33_B_M2","Fil30_33_B_M2_1","FIL30_33|FIL30_33_B_M2|Fil30_33_B_M2_1",24,5,19,22,NA,22,9,9,NA,TRUE,FALSE,18,18,NA,1,TRUE,NA,FALSE,"FIL30_33_B_M2_1",48.3329823557864,"Cross"
"FIL30_33_B_M2256",FALSE,277,257,"FIL30_33_B_M2","FIL30_307_M2",9,0,0,0,12,12,22,79,9,101,50.5,0.178217821782178,24.5759493670886,4.04545454545454,24.6868811881188,23.9142692750288,4.04545454545454,"FIL30_33",NA,"FIL30_307",NA,"...","FIL30_33","FIL30_33_B_M2","Fil30_33_B_M2_1","FIL30_33|FIL30_33_B_M2|Fil30_33_B_M2_1",24,5,19,22,NA,22,9,9,NA,TRUE,FALSE,18,18,NA,1,TRUE,NA,FALSE,"FIL30_33_B_M2_1",48.3329823557864,"Cross","...","FIL30_307","FIL30_307_M2","FIL30_307_M2-4","FIL30_307|FIL30_307_M2|FIL30_307_M2-4",88,11,77,79,NA,79,60,60,NA,FALSE,FALSE,70,70,NA,1,TRUE,NA,FALSE,"FIL30_307_M2_4",41.086747401498,"Cross"
"FIL30_33_D_M2283",TRUE,279,284,"FIL30_33_D_M2","FIL30_33_J_M2",4,0,0,0,8,8,19,26,4,45,22.5,0.177777777777778,6.84615384615384,4.02631578947368,11.0083333333333,9.41497975708502,4.02631578947368,"FIL30_33",NA,"FIL30_33","FIL30_33","...","FIL30_33","FIL30_33_D_M2","Fil30_33_D_M2_1","FIL30_33|FIL30_33_D_M2|Fil30_33_D_M2_1",23,8,15,19,NA,19,11,11,NA,TRUE,FALSE,12,12,NA,1,TRUE,NA,FALSE,"FIL30_33_D_M2_1",41.0616156690501,"Cross","...","FIL30_33","FIL30_33_J_M2","Fil30_33_J_M2_1","FIL30_33|FIL30_33_J_M2|Fil30_33_J_M2_1",27,1,26,26,3,23,17,17,NA,TRUE,FALSE,20,18,2,0.9,FALSE,"FIL30_33",TRUE,"FIL30_33_J_M2_1",69.6142797024908,"Self"
"FIL30_33_G_M2281",TRUE,281,282,"FIL30_33_G_M2","FIL30_33_H_M2",3,0,1,0,5,12,17,28,4,45,22.5,0.177777777777778,8.96428571428572,2.44117647058824,10.3416666666667,12.2016806722689,2.44117647058824,"FIL30_33",NA,"FIL30_33",NA,"...","FIL30_33","FIL30_33_G_M2","Fil30_33_G_M2_1","FIL30_33|FIL30_33_G_M2|Fil30_33_G_M2_1",19,4,15,17,1,16,12,12,NA,TRUE,FALSE,12,12,NA,1,TRUE,NA,FALSE,"FIL30_33_G_M2_1",85.1090067822799,"Cross","...","FIL30_33","FIL30_33_H_M2","Fil30_33_H_M2_1","FIL30_33|FIL30_33_H_M2|Fil30_33_H_M2_1",30,3,27,28,2,26,15,15,NA,TRUE,FALSE,18,17,1,0.944444444444444,FALSE,NA,FALSE,"FIL30_33_H_M2_1",39.0600238281023,"Ambiguous"
"FIL30_33_H_M2280",TRUE,282,281,"FIL30_33_H_M2","FIL30_33_G_M2",3,1,0,0,12,5,28,17,4,45,22.5,0.177777777777778,2.44117647058824,8.96428571428572,10.3416666666667,12.2016806722689,2.44117647058824,"FIL30_33",NA,"FIL30_33",NA,"...","FIL30_33","FIL30_33_H_M2","Fil30_33_H_M2_1","FIL30_33|FIL30_33_H_M2|Fil30_33_H_M2_1",30,3,27,28,2,26,15,15,NA,TRUE,FALSE,18,17,1,0.944444444444444,FALSE,NA,FALSE,"FIL30_33_H_M2_1",39.0600238281023,"Ambiguous","...","FIL30_33","FIL30_33_G_M2","Fil30_33_G_M2_1","FIL30_33|FIL30_33_G_M2|Fil30_33_G_M2_1",19,4,15,17,1,16,12,12,NA,TRUE,FALSE,12,12,NA,1,TRUE,NA,FALSE,"FIL30_33_G_M2_1",85.1090067822799,"Cross"
